BC8_BioRED_Task1_Doc0	Positive_Correlation	c|DEL|-1607|G	C535531	Novel
BC8_BioRED_Task1_Doc20	Association	C535650	54880	Novel
BC8_BioRED_Task1_Doc20	Association	C535650	324	Novel
BC8_BioRED_Task1_Doc20	Association	C535650	5925	Novel
BC8_BioRED_Task1_Doc20	Association	C535650	168975	Novel
BC8_BioRED_Task1_Doc20	Association	C535650	7157	Novel
BC8_BioRED_Task1_Doc20	Association	673	D018358	Novel
BC8_BioRED_Task1_Doc20	Negative_Correlation	673	C516667	Novel
BC8_BioRED_Task1_Doc20	Association	673	D009369	No
BC8_BioRED_Task1_Doc20	Association	673	C535650	Novel
BC8_BioRED_Task1_Doc21	Association	D066087	22270	No
BC8_BioRED_Task1_Doc21	Association	p|SUB|P|154|A	C564042	Novel
BC8_BioRED_Task1_Doc21	Association	c|SUB|C||G	C564042	Novel
BC8_BioRED_Task1_Doc21	Association	7380	C564042	Novel
BC8_BioRED_Task1_Doc21	Association	rs373513519	C564042	Novel
BC8_BioRED_Task1_Doc21	Association	11045	C564042	Novel
BC8_BioRED_Task1_Doc21	Association	22270	D006869	No
BC8_BioRED_Task1_Doc21	Association	22270	C564042	No
BC8_BioRED_Task1_Doc22	Association	D011134	3123	Novel
BC8_BioRED_Task1_Doc22	Negative_Correlation	3065	D047630	No
BC8_BioRED_Task1_Doc22	Negative_Correlation	D005472	D003110	Novel
BC8_BioRED_Task1_Doc22	Association	D005472	4261	Novel
BC8_BioRED_Task1_Doc22	Association	D005472	8850	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	D005472	1026	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	840	D005472	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	840	D047630	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	836	D005472	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	836	D047630	Novel
BC8_BioRED_Task1_Doc22	Negative_Correlation	D047630	D003110	Novel
BC8_BioRED_Task1_Doc22	Association	D047630	4261	Novel
BC8_BioRED_Task1_Doc22	Association	D047630	8850	Novel
BC8_BioRED_Task1_Doc22	Cotreatment	D047630	D005472	No
BC8_BioRED_Task1_Doc22	Positive_Correlation	D047630	1026	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	3119	D005472	Novel
BC8_BioRED_Task1_Doc22	Positive_Correlation	3119	D047630	Novel
BC8_BioRED_Task1_Doc23	Association	19225	D011141	No
BC8_BioRED_Task1_Doc23	Negative_Correlation	11827	D008094	Novel
BC8_BioRED_Task1_Doc23	Negative_Correlation	D015232	20495	Novel
BC8_BioRED_Task1_Doc23	Negative_Correlation	D015232	11827	Novel
BC8_BioRED_Task1_Doc23	Association	D015232	D011141	Novel
BC8_BioRED_Task1_Doc23	Association	D015232	D008094	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	D018021	D015232	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	D018021	D011141	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	D018021	64292	Novel
BC8_BioRED_Task1_Doc23	Negative_Correlation	D008094	20495	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	D008094	D011141	No
BC8_BioRED_Task1_Doc23	Association	64292	D015232	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	64292	D011141	Novel
BC8_BioRED_Task1_Doc23	Positive_Correlation	64292	D008094	Novel
BC8_BioRED_Task1_Doc24	Association	24211	D012964	Novel
BC8_BioRED_Task1_Doc24	Association	54300	D012964	Novel
BC8_BioRED_Task1_Doc24	Association	25065	D012964	Novel
BC8_BioRED_Task1_Doc24	Association	24784	D012964	Novel
BC8_BioRED_Task1_Doc24	Association	24768	D009404	Novel
BC8_BioRED_Task1_Doc24	Association	24767	D009404	Novel
BC8_BioRED_Task1_Doc24	Association	25122	D009404	Novel
BC8_BioRED_Task1_Doc24	Association	D012964	D009404	No
BC8_BioRED_Task1_Doc24	Negative_Correlation	D011692	54300	Novel
BC8_BioRED_Task1_Doc24	Negative_Correlation	D011692	25065	Novel
BC8_BioRED_Task1_Doc24	Negative_Correlation	D011692	24784	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	24768	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	24767	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	25122	Novel
BC8_BioRED_Task1_Doc24	Negative_Correlation	D011692	D001201	Novel
BC8_BioRED_Task1_Doc24	Association	D011692	D012964	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	D034141	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	D011507	Novel
BC8_BioRED_Task1_Doc24	Positive_Correlation	D011692	D009404	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D015431	D003630	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D015431	D005047	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D011034	D066126	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D011034	D001855	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D018943	D066126	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D018943	D001855	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D004317	D064420	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D004317	D015431	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D004317	D066126	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D004317	D001855	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D003630	D066126	No
BC8_BioRED_Task1_Doc25	Comparison	D003630	D004317	Novel
BC8_BioRED_Task1_Doc25	Positive_Correlation	D005047	D066126	No
BC8_BioRED_Task1_Doc25	Comparison	D005047	D004317	Novel
BC8_BioRED_Task1_Doc25	Positive_Correlation	D001855	D003630	No
BC8_BioRED_Task1_Doc25	Positive_Correlation	D001855	D005047	No
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D015431	Novel
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D006402	No
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D066126	No
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D018943	No
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D003630	Novel
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D005047	Novel
BC8_BioRED_Task1_Doc25	Negative_Correlation	D064730	D001855	Novel
BC8_BioRED_Task1_Doc26	Association	D010232	D015179	No
BC8_BioRED_Task1_Doc26	Association	1499	D015179	No
BC8_BioRED_Task1_Doc26	Association	7474	D015179	No
BC8_BioRED_Task1_Doc26	Association	7474	1499	No
BC8_BioRED_Task1_Doc26	Negative_Correlation	5326	999	Novel
BC8_BioRED_Task1_Doc26	Positive_Correlation	5326	7431	Novel
BC8_BioRED_Task1_Doc26	Positive_Correlation	5326	1000	Novel
BC8_BioRED_Task1_Doc26	Association	5326	D010232	No
BC8_BioRED_Task1_Doc26	Association	5326	D009369	No
BC8_BioRED_Task1_Doc26	Association	5326	D015179	Novel
BC8_BioRED_Task1_Doc26	Positive_Correlation	5326	1499	Novel
BC8_BioRED_Task1_Doc26	Association	5326	7474	Novel
BC8_BioRED_Task1_Doc27	Association	c|Allele|R|714	D007008	Novel
BC8_BioRED_Task1_Doc27	Association	c|Allele|R|714	D007003	Novel
BC8_BioRED_Task1_Doc27	Association	c|Allele|R|714	D006973	Novel
BC8_BioRED_Task1_Doc27	Positive_Correlation	c|Allele|R|714	C564221	Novel
BC8_BioRED_Task1_Doc27	Association	C567552	c|Allele|R|714	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	C567552	D003907	Novel
BC8_BioRED_Task1_Doc27	Association	C567552	2908	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	D003907	D007008	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	D003907	D007003	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	D003907	D012640	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	D006973	D003907	Novel
BC8_BioRED_Task1_Doc27	Negative_Correlation	C564221	D005938	No
BC8_BioRED_Task1_Doc27	Positive_Correlation	C564221	c|SUB|R|714|Q	Novel
BC8_BioRED_Task1_Doc27	Positive_Correlation	C564221	c|SUB|G|2141|A	Novel
BC8_BioRED_Task1_Doc27	Association	2908	D007008	Novel
BC8_BioRED_Task1_Doc27	Association	2908	D007003	Novel
BC8_BioRED_Task1_Doc27	Association	2908	D012640	Novel
BC8_BioRED_Task1_Doc27	Association	2908	D006973	Novel
BC8_BioRED_Task1_Doc27	Association	2908	C564221	Novel
BC8_BioRED_Task1_Doc28	Negative_Correlation	D012964	D000777	No
BC8_BioRED_Task1_Doc28	Association	D012964	D003891	Novel
BC8_BioRED_Task1_Doc28	Association	D012964	20538	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D008012	D009638	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D008012	D012640	No
BC8_BioRED_Task1_Doc28	Positive_Correlation	D003042	D009638	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D003042	D012640	No
BC8_BioRED_Task1_Doc28	Positive_Correlation	D003042	20538	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	C003636	D009638	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D002045	D009638	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D000777	D012640	No
BC8_BioRED_Task1_Doc28	Association	D000777	D003891	Novel
BC8_BioRED_Task1_Doc28	Association	D000777	20538	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D003891	D008012	Novel
BC8_BioRED_Task1_Doc28	Negative_Correlation	D003891	D003042	Novel
BC8_BioRED_Task1_Doc28	Negative_Correlation	D003891	D009638	Novel
BC8_BioRED_Task1_Doc28	Positive_Correlation	D003891	D012640	Novel
BC8_BioRED_Task1_Doc28	Association	20538	D012640	No
BC8_BioRED_Task1_Doc28	Negative_Correlation	20538	D003891	No
BC8_BioRED_Task1_Doc29	Negative_Correlation	rs11079788	D003876	Novel
BC8_BioRED_Task1_Doc29	Association	rs12141189	D010457	Novel
BC8_BioRED_Task1_Doc29	Association	rs12141189	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	3458	D008050	No
BC8_BioRED_Task1_Doc29	Association	1437	D010457	No
BC8_BioRED_Task1_Doc29	Association	1437	D008050	No
BC8_BioRED_Task1_Doc29	Association	rs2738751	D010457	Novel
BC8_BioRED_Task1_Doc29	Association	rs2738751	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	rs17250932	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	7124	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	3596	D010457	Novel
BC8_BioRED_Task1_Doc29	Association	3596	D008050	No
BC8_BioRED_Task1_Doc29	Association	3567	D010457	Novel
BC8_BioRED_Task1_Doc29	Association	3567	D008050	No
BC8_BioRED_Task1_Doc29	Association	3142	3569	Novel
BC8_BioRED_Task1_Doc29	Association	3142	113791973	Novel
BC8_BioRED_Task1_Doc29	Association	3142	3458	Novel
BC8_BioRED_Task1_Doc29	Association	3142	1437	Novel
BC8_BioRED_Task1_Doc29	Association	3142	D010457	Novel
BC8_BioRED_Task1_Doc29	Association	3142	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	3142	7124	Novel
BC8_BioRED_Task1_Doc29	Association	3142	3596	Novel
BC8_BioRED_Task1_Doc29	Association	3142	3567	Novel
BC8_BioRED_Task1_Doc29	Association	3142	D001249	No
BC8_BioRED_Task1_Doc29	Association	30009	D003876	Novel
BC8_BioRED_Task1_Doc29	Association	30009	D008050	Novel
BC8_BioRED_Task1_Doc29	Association	30009	7124	Novel
BC8_BioRED_Task1_Doc29	Association	30009	3596	Novel
BC8_BioRED_Task1_Doc29	Association	30009	3567	Novel
BC8_BioRED_Task1_Doc29	Association	30009	D001249	No
BC8_BioRED_Task1_Doc30	Association	D002357	650	No
BC8_BioRED_Task1_Doc30	Association	D002357	649	No
BC8_BioRED_Task1_Doc30	Association	D002357	653	No
BC8_BioRED_Task1_Doc30	Association	D002357	652	No
BC8_BioRED_Task1_Doc30	Association	D001847	650	No
BC8_BioRED_Task1_Doc30	Association	D001847	649	No
BC8_BioRED_Task1_Doc30	Association	D001847	653	No
BC8_BioRED_Task1_Doc30	Association	D001847	652	No
BC8_BioRED_Task1_Doc30	Association	653	D009221	Novel
BC8_BioRED_Task1_Doc30	Association	653	D004427	Novel
